Year,UID,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship,Population (millions)
2023,198164,Punjab,Moga,Aspirational,Gen,6,Boys,10000,30.0
2023,198165,Rajasthan,Karauli,Aspirational,Gen,6,Boys,10000,80.0
2023,198166,Rajasthan,Sirohi,Aspirational,Gen,6,Boys,10000,80.0
2023,198167,Rajasthan,Sirohi,Aspirational,Gen,7,Boys,10000,80.0
2023,198168,Punjab,Firozpur,Aspirational,Gen,8,Boys,10000,30.0
2023,198169,Rajasthan,Karauli,Aspirational,Gen,8,Boys,10000,80.0
2023,198171,Punjab,Firozpur,Aspirational,Gen,9,Boys,10000,30.0
2023,198172,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000,80.0
2023,198173,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000,80.0
2023,198174,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000,80.0
2023,198175,Punjab,Firozpur,Aspirational,Gen,10,Boys,10000,30.0
2023,198176,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000,80.0
2023,198177,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000,80.0
2023,198179,Rajasthan,Karauli,Aspirational,OBC,6,Boys,10000,80.0
2023,198180,Rajasthan,Karauli,Aspirational,OBC,6,Boys,10000,80.0
2023,198181,Rajasthan,Sirohi,Aspirational,OBC,6,Boys,10000,80.0
2023,198182,Rajasthan,Sirohi,Aspirational,OBC,6,Boys,10000,80.0
2023,198185,Rajasthan,Karauli,Aspirational,OBC,7,Boys,10000,80.0
2023,198186,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000,80.0
2023,198187,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000,80.0
2023,198188,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000,80.0
2023,198189,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000,80.0
2023,198192,Punjab,Moga,Aspirational,OBC,8,Boys,10000,30.0
2023,198193,Punjab,Moga,Aspirational,OBC,8,Boys,10000,30.0
2023,198194,Rajasthan,Dholpur,Aspirational,OBC,8,Boys,10000,80.0
2023,198195,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000,80.0
2023,198196,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000,80.0
2023,198197,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000,80.0
2023,198198,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000,80.0
2023,198199,Rajasthan,Sirohi,Aspirational,OBC,8,Boys,10000,80.0
2023,198200,Rajasthan,Sirohi,Aspirational,OBC,8,Boys,10000,80.0
2023,198203,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000,80.0
2023,198204,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000,80.0
2023,198205,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000,80.0
2023,198206,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000,80.0
2023,198207,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000,80.0
2023,198208,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000,80.0
2023,198209,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000,80.0
2023,198211,Rajasthan,Dholpur,Aspirational,OBC,10,Boys,10000,80.0
2023,198212,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000,80.0
2023,198213,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000,80.0
2023,198214,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000,80.0
2023,198215,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000,80.0
2023,198216,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000,80.0
2023,198217,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000,80.0
2023,198218,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000,80.0
2023,198219,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000,80.0
2023,198220,Punjab,Firozpur,Aspirational,SC,6,Boys,10000,30.0
2023,198221,Punjab,Firozpur,Aspirational,SC,6,Boys,10000,30.0
2023,198222,Rajasthan,Karauli,Aspirational,SC,6,Boys,10000,80.0
2023,198223,Rajasthan,Karauli,Aspirational,SC,6,Boys,10000,80.0
2023,198225,Rajasthan,Karauli,Aspirational,SC,7,Boys,10000,80.0
2023,198226,Rajasthan,Sirohi,Aspirational,SC,7,Boys,10000,80.0
2023,198227,Rajasthan,Sirohi,Aspirational,SC,7,Boys,10000,80.0
2023,198228,Punjab,Firozpur,Aspirational,SC,8,Boys,10000,30.0
2023,198229,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000,80.0
2023,198230,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000,80.0
2023,198231,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000,80.0
2023,198232,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000,80.0
2023,198233,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000,80.0
2023,198234,Rajasthan,Sirohi,Aspirational,SC,8,Boys,10000,80.0
2023,198235,Rajasthan,Sirohi,Aspirational,SC,8,Boys,10000,80.0
2023,198241,Punjab,Firozpur,Aspirational,SC,9,Boys,10000,30.0
2023,198242,Punjab,Moga,Aspirational,SC,9,Boys,10000,30.0
2023,198243,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000,80.0
2023,198244,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000,80.0
2023,198245,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000,80.0
2023,198246,Rajasthan,Sirohi,Aspirational,SC,9,Boys,10000,80.0
2023,198247,Rajasthan,Sirohi,Aspirational,SC,9,Boys,10000,80.0
2023,198249,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000,80.0
2023,198250,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000,80.0
2023,198251,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000,80.0
2023,198252,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000,80.0
2023,198253,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000,80.0
2023,198254,Rajasthan,Sirohi,Aspirational,SC,10,Boys,10000,80.0
2023,198257,Rajasthan,Karauli,Aspirational,ST,7,Boys,10000,80.0
2023,198258,Rajasthan,Dholpur,Aspirational,ST,8,Boys,10000,80.0
2023,198259,Rajasthan,Karauli,Aspirational,ST,8,Boys,10000,80.0
2023,198260,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000,80.0
2023,198261,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000,80.0
2023,198262,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000,80.0
2023,198263,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000,80.0
2023,198264,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000,80.0
2023,198269,Rajasthan,Sirohi,Aspirational,ST,9,Boys,10000,80.0
2023,198270,Rajasthan,Sirohi,Aspirational,ST,9,Boys,10000,80.0
2023,198271,Rajasthan,Karauli,Aspirational,ST,10,Boys,10000,80.0
2023,198272,Rajasthan,Karauli,Aspirational,ST,10,Boys,10000,80.0
2023,198275,Punjab,Firozpur,Aspirational,Gen,8,Girls,10000,30.0
2023,198276,Rajasthan,Karauli,Aspirational,Gen,8,Girls,10000,80.0
2023,198277,Rajasthan,Sirohi,Aspirational,Gen,8,Girls,10000,80.0
2023,198278,Rajasthan,Sirohi,Aspirational,ST,10,Boys,10000,80.0
2023,198279,Punjab,Firozpur,Aspirational,Gen,6,Girls,10000,30.0
2023,198281,Rajasthan,Karauli,Aspirational,OBC,8,Girls,10000,80.0
2023,198282,Rajasthan,Karauli,Aspirational,OBC,8,Girls,10000,80.0
2023,198283,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198284,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198285,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198286,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198287,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198288,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000,80.0
2023,198290,Rajasthan,Dholpur,Aspirational,Gen,7,Girls,10000,80.0
2023,198291,Rajasthan,Karauli,Aspirational,Gen,7,Girls,10000,80.0
2023,198292,Rajasthan,Karauli,Aspirational,OBC,7,Girls,10000,80.0
2023,198293,Rajasthan,Sirohi,Aspirational,OBC,7,Girls,10000,80.0
2023,198295,Punjab,Firozpur,Aspirational,Gen,9,Girls,10000,30.0
2023,198296,Rajasthan,Dholpur,Aspirational,Gen,9,Girls,10000,80.0
2023,198297,Rajasthan,Karauli,Aspirational,Gen,9,Girls,10000,80.0
2023,198298,Rajasthan,Sirohi,Aspirational,Gen,9,Girls,10000,80.0
2023,198302,Punjab,Firozpur,Aspirational,OBC,9,Girls,10000,30.0
2023,198303,Punjab,Firozpur,Aspirational,OBC,9,Girls,10000,30.0
2023,198304,Rajasthan,Karauli,Aspirational,OBC,9,Girls,10000,80.0
2023,198305,Rajasthan,Karauli,Aspirational,OBC,9,Girls,10000,80.0
2023,198306,Rajasthan,Sirohi,Aspirational,OBC,9,Girls,10000,80.0
2023,198309,Punjab,Moga,Aspirational,OBC,10,Girls,10000,30.0
2023,198310,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198311,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198312,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198313,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198314,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198315,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198316,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000,80.0
2023,198317,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000,80.0
2023,198318,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000,80.0
2023,198319,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000,80.0
2023,198320,Punjab,Firozpur,Aspirational,SC,6,Girls,10000,30.0
2023,198321,Punjab,Firozpur,Aspirational,SC,6,Girls,10000,30.0
2023,198323,Punjab,Firozpur,Aspirational,SC,7,Girls,10000,30.0
2023,198324,Punjab,Firozpur,Aspirational,SC,7,Girls,10000,30.0
2023,198325,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000,80.0
2023,198326,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000,80.0
2023,198327,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000,80.0
2023,198328,Rajasthan,Sirohi,Aspirational,SC,7,Girls,10000,80.0
2023,198329,Rajasthan,Sirohi,Aspirational,SC,7,Girls,10000,80.0
2023,198334,Punjab,Firozpur,Aspirational,SC,8,Girls,10000,30.0
2023,198335,Punjab,Firozpur,Aspirational,SC,8,Girls,10000,30.0
2023,198336,Punjab,Firozpur,Aspirational,SC,8,Girls,10000,30.0
2023,198337,Punjab,Firozpur,Aspirational,SC,8,Girls,10000,30.0
2023,198338,Punjab,Moga,Aspirational,SC,8,Girls,10000,30.0
2023,198339,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000,80.0
2023,198340,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000,80.0
2023,198341,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000,80.0
2023,198342,Rajasthan,Sirohi,Aspirational,SC,8,Girls,10000,80.0
2023,198343,Rajasthan,Sirohi,Aspirational,SC,8,Girls,10000,80.0
2023,198349,Punjab,Firozpur,Aspirational,SC,9,Girls,10000,30.0
2023,198350,Punjab,Firozpur,Aspirational,SC,9,Girls,10000,30.0
2023,198351,Punjab,Firozpur,Aspirational,SC,9,Girls,10000,30.0
2023,198352,Rajasthan,Karauli,Aspirational,SC,9,Girls,10000,80.0
2023,198353,Rajasthan,Sirohi,Aspirational,SC,9,Girls,10000,80.0
2023,198355,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000,104.0
2023,198356,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000,104.0
2023,198357,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000,104.0
2023,198358,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000,104.0
2023,198359,Bihar,BEGUSARAI,Aspirational,Gen,6,Boys,10000,104.0
2023,198360,Bihar,BEGUSARAI,Aspirational,Gen,6,Boys,10000,104.0
2023,198361,Bihar,Begusarai,Aspirational,Gen,6,Boys,10000,104.0
2023,198362,Bihar,GAYA,Aspirational,Gen,6,Boys,10000,104.0
2023,198363,Bihar,KHAGARIA,Aspirational,Gen,6,Boys,10000,104.0
2023,198364,Bihar,Muzaffarpur,Aspirational,Gen,6,Boys,10000,104.0
2023,198365,Bihar,PURNIA,Aspirational,Gen,6,Boys,10000,104.0
2023,198366,Bihar,PURNIA,Aspirational,Gen,6,Boys,10000,104.0
2023,198403,Rajasthan,Jaisalmer,Aspirational,Gen,6,Boys,10000,80.0
2023,198407,Uttar Pradesh,Balrampur(1),Aspirational,Gen,6,Boys,10000,200.0
2023,198420,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198421,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198422,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198423,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198424,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198425,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198426,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000,104.0
2023,198427,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000,104.0
2023,198428,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000,104.0
2023,198429,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000,104.0
2023,198430,Bihar,Banka,Aspirational,Gen,7,Boys,10000,104.0
2023,198431,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000,104.0
2023,198432,Bihar,GAYA,Aspirational,Gen,7,Boys,10000,104.0
2023,198433,Bihar,KATIHAR,Aspirational,Gen,7,Boys,10000,104.0
2023,198434,Bihar,MUZAFFARPUR,Aspirational,Gen,7,Boys,10000,104.0
2023,198435,Bihar,MUZAFFARPUR,Aspirational,Gen,7,Boys,10000,104.0
2023,198436,Bihar,Nawada,Aspirational,Gen,7,Boys,10000,104.0
2023,198437,Bihar,nawada,Aspirational,Gen,7,Boys,10000,104.0
2023,198498,Rajasthan,Dholpur,Aspirational,Gen,7,Boys,10000,80.0
2023,198499,Rajasthan,Jaisalmer,Aspirational,Gen,7,Boys,10000,80.0
2023,198509,Rajasthan,Dholpur,Aspirational,Gen,10,Girls,10000,80.0
2023,198510,Rajasthan,Sirohi,Aspirational,Gen,10,Girls,10000,80.0
2023,198511,Punjab,Moga,Aspirational,SC,10,Girls,10000,30.0
2023,198512,Rajasthan,Dholpur,Aspirational,SC,10,Girls,10000,80.0
2023,198513,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000,80.0
2023,198514,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000,80.0
2023,198515,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000,80.0
2023,198516,Rajasthan,Sirohi,Aspirational,SC,10,Girls,10000,80.0
2023,198517,Rajasthan,Karauli,Aspirational,ST,6,Girls,10000,80.0
2023,198518,Rajasthan,Sirohi,Aspirational,ST,7,Girls,10000,80.0
2023,198520,Rajasthan,Karauli,Aspirational,ST,8,Girls,10000,80.0
2023,198521,Rajasthan,Karauli,Aspirational,ST,8,Girls,10000,80.0
2023,198522,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000,80.0
2023,198523,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000,80.0
2023,198524,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000,80.0
2023,198526,Rajasthan,Sirohi,Aspirational,ST,9,Girls,10000,80.0
2023,198528,Rajasthan,Karauli,Aspirational,ST,10,Girls,10000,80.0
2023,198529,Rajasthan,Karauli,Aspirational,ST,10,Girls,10000,80.0
2023,198530,Rajasthan,Karauli,Aspirational,ST,10,Girls,10000,80.0
2023,198531,Rajasthan,Karauli,Aspirational,ST,10,Girls,10000,80.0
2023,198532,Rajasthan,Sirohi,Aspirational,ST,10,Girls,10000,80.0
2023,198533,Rajasthan,Sirohi,Aspirational,ST,10,Girls,10000,80.0
2023,198543,Punjab,Barnala,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198544,Punjab,Barnala,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198545,Punjab,Bathinda,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198546,Punjab,Bathinda,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198547,Punjab,Jalandhar,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198548,Punjab,Jalandhar,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198549,Punjab,Ludhiana,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198550,Punjab,Ludhiana,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198551,Punjab,Ludhiana,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198552,Punjab,Mansa,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198553,Punjab,Patiala,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198554,Punjab,Patiala,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198555,Punjab,S.A.S NAGAR,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198556,Punjab,S.A.S NAGAR,Non-Aspirational,Gen,8,Boys,10000,30.0
2023,198557,Rajasthan,Ajmer,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198558,Rajasthan,Ajmer,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198559,Rajasthan,Alwar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198560,Rajasthan,Alwar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198561,Rajasthan,Alwar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198562,Rajasthan,Alwar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198563,Rajasthan,Alwar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198564,Rajasthan,Banswara,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198565,Rajasthan,Bhilwara,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198566,Rajasthan,Bikaner,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198567,Rajasthan,Bikaner,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198568,Rajasthan,Bikaner,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198569,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198570,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198571,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198572,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198573,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198574,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198575,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198576,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198577,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198578,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198579,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198580,Rajasthan,Chittorgarh,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198581,Rajasthan,Dausa,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198582,Rajasthan,GANGANAGAR,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198583,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198584,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198585,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198586,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198587,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198588,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198589,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198590,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198591,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198592,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198593,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198594,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198595,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198596,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198597,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198598,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198599,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198600,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198601,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198602,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198603,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198604,Rajasthan,Kota,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198605,Rajasthan,Kota,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198606,Rajasthan,Kota,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198607,Rajasthan,Kota,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198608,Rajasthan,Kota,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198609,Rajasthan,Pratapgarh(1),Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198610,Rajasthan,Rajsamand,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198611,Rajasthan,Rajsamand,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198612,Rajasthan,Rajsamand,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198613,Rajasthan,Rajsamand,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198614,Rajasthan,Sawai Madhopur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198615,Rajasthan,Sikar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198616,Rajasthan,Sikar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198617,Rajasthan,Sikar,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,198627,Punjab,Amritsar,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198628,Punjab,Bathinda,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198629,Punjab,Gurdaspur,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198630,Punjab,Kapurthala,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198631,Punjab,Kapurthala,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198632,Punjab,Ludhiana,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198633,Punjab,Ludhiana,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198634,Punjab,Ludhiana,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198635,Punjab,S.A.S NAGAR,Non-Aspirational,Gen,7,Boys,10000,30.0
2023,198636,Rajasthan,Ajmer,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198637,Rajasthan,Ajmer,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198638,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198639,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198640,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198641,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198642,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198643,Rajasthan,Chittorgarh,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198644,Rajasthan,Chittorgarh,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198645,Rajasthan,Chittorgarh,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198646,Rajasthan,Dausa,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198647,Rajasthan,Dausa,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198648,Rajasthan,GANGANAGAR,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198649,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198650,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198651,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198652,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198653,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198654,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198655,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198656,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198657,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198658,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198659,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198660,Rajasthan,Jaipur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198661,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198662,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198663,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198664,Rajasthan,Jodhpur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198665,Rajasthan,Kota,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198666,Rajasthan,Kota,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198667,Rajasthan,Kota,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198668,Rajasthan,Kota,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198669,Rajasthan,Rajsamand,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198670,Rajasthan,Sawai Madhopur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198671,Rajasthan,Sawai Madhopur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198672,Rajasthan,Sawai Madhopur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198673,Rajasthan,Sawai Madhopur,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,198674,Rajasthan,Sikar,Non-Aspirational,Gen,7,Boys,10000,80.0
